Capability,Task,Business Process,Activity,Support Level,Customization Effort,System,Comments,Vendor
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Provide_Recorded_Patient_Specific_Instructions,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Admit_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Monitor_Health_Status_and_Progress,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Plan_Treatment,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Provide_Direct_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Provide_Interoperable_Orders_Management,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Admit_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Check-In_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Provide_Ancillary_Medical_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Admit_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Patient_Bed_and_Room_Assignment,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Plan_Treatment,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Provide_Direct_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Verify_Completion_ofHealthcare_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Administer_Health_Risk_Screening,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Provide_Communications_with_Medical_Devices,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Provide_Direct_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Provide_Immunization_and_Medication_Alerts,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Admit_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Plan_Treatment,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Direct_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Immunization_and_Medication_Alerts,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Interoperable_Appointment_Scheduling,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Pediatric_Care,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Support_Results_Interpretation,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Conduct_Beneficiary_and_Family_Education,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Create_Order_Templates,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Develop_Care_Models_and_Management_Programs_for_Targeted_Populations,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Develop_Evidenced-_Based_Protocols_and_Condition_Guidelines,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Manage_Medical_Summary_Lists,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Manage_Procurement,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Electronic_Information_Exchange_Between_Provider_and_Pharmacy,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Immunization_and_Medication_Alerts,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Interoperable_Orders_Management,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Medication_and_Immunization_Formulary,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Verify_Eligibility_for_Benefit_Servces,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Admit_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Plan_Treatment,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Provide_Direct_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Obtain_Patient_History,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Plan_Treatment,,,,,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Track_Procedures,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Administer_Health_Risk_Screening,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Admit_Patient,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Track_Procedures,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Adopt_New_Medical_Materiel_Items,Manage_Procurement,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Adopt_New_Medical_Materiel_Items,Support_Class_VIII_medical_readiness,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Buy_Materiel,Manage_Accounts_Payable_and_Disbursements,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Buy_Materiel,Manage_Procurement,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Buy_Materiel,Support_Class_VIII_medical_readiness,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Manage_Accounts_Payable_and_Disbursements,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Manage_Accounts_Receivables_and_Collections,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Manage_Procurement,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Plan_Medical_Mission,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Support_Class_VIII_medical_readiness,,,,,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Support_Non-Medication_Ordering,,,,,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Manage_Staffing_Levels,,,,,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Perform_Clinical_Workflow_Tasking,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Administer_Special_Resident_Fellowship,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,CoordinateAcademic_Affiliation_Policy_and_Agreements,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Coordinate_Health_Care_Resident_Training,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Develop_Health_Personnel_Education,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Enter_Into_Agreements_with_Schools_of_Allied_Medical_Professions,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Establish_Care_Provider_Learning_Environment,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Formulate_Academic_Affiliation_Policies,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,"Implement_Veteran_Recruitment,_Training_and_Employment",,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Manage_Medical_Residency_Positions,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Manage_Personnel_Training_Programs,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Provide_Beneficiary_Education_and_Online_Services,,,,,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Provide_Unit_Courses_and_OJT_and_Feedback_to_Parent_Institutions,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Discharge),Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Discharge),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Discharge),Manage_Patient_Bed_and_Room_Assignment,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Facilitate_Patient_Movement,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Manage_Orders_and_Referrals,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Manage_Patient_Bed_and_Room_Assignment,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Monitor_Beneficiary_Care_Services_and_Patient_Movement,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),"Monitor_Inbound_Patients,_Transfers,_and_Evacuees",,,,,
