Capability,Task,BusinessProcess,Activity,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessActivity.prop
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Coumadin_Clinic_(Inpatient),Provide_Beneficiary_Care_Education,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Coumadin_Clinic_(Inpatient),Provide_Beneficiary_Self-Management_and_Compliance_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Coumadin_Clinic_(Inpatient),Provide_Knowledge_Access_for_Patients,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Coumadin_Clinic_(Inpatient),Provide_Recorded_Patient_Specific_Instructions,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Coumadin_Clinic_(Inpatient),Provide_Targeted_Population_Health_and_Educational_Services,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Coumadin_Clinic_(Inpatient),Support_Results_Interpretation,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Conduct_Beneficiary_and_Family_Education,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Direct_Care_Record_Management_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Maintain_Accurate_Beneficiary_Information,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Manage_Beneficary_Referral_Process,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Provide_Appropriate_Level_of_Care_and_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Provide_Beneficiary_Care_Education,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Provide_Recorded_Patient_Specific_Instructions,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Diet_Consult_(Inpatient),Verify_Completion_ofHealthcare_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Manage_Health_Records,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Manage_Patient_Bed_and_Room_Assignment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Support_Results_Interpretation,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gastroenterology_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Manage_Orders_and_Referrals,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Manage_Patient_Bed_and_Room_Assignment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Gynecology_(Inpatient),Verify_Eligibility_for_Benefit_Servces,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Admit_Patient,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Discharge_and_Transfer_Patient,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Evaluate_Beneficiary_Health_Status,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Manage_Orders_and_Referrals,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Manage_Patient_Bed_and_Room_Assignment,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Obtain_Patient_History,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Plan_Treatment,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Provide_Direct_Care_Services,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Support_Results_Interpretation,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Hematology_(Inpatient),Track_Procedures,Does not support,0,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Provide_Recorded_Patient_Specific_Instructions,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Immunology_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Monitor_Health_Status_and_Progress,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Provide_Interoperable_Orders_Management,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Internal_Medicine_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Check-In_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Provide_Ancillary_Medical_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Interventional_Radiology_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Document_Care_Plans_and_Delivery_of_Service,Supports with configuration,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Evaluate_Beneficiary_Health_Status,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Manage_Beneficiary_Encounter,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Manage_Orders_and_Referrals,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports with configuration,32,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Manage_Care,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Admit_Patient,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Beneficiary_Encounter,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Orders_and_Referrals,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Patient_Bed_and_Room_Assignment,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Obtain_Patient_History,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Plan_Treatment,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Provide_Direct_Care_Services,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Track_Procedures,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Nephrology_(Inpatient),Verify_Completion_ofHealthcare_Services,Supports with customization,96,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Provide_Communications_with_Medical_Devices,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Provide_Immunization_and_Medication_Alerts,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Oral_Maxillofacial_Surgery_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
